price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,sqft_total
1129912,5.0,3,2,1,4,3,9.5,1999,0,47.6767,-122.211,54887.0
439995,3.0,1,1,0,0,4,7.0,1959,0,47.76,-122.34,11540.0
460000,3.0,3,1,0,0,3,7.0,1967,0,47.7276,-122.181,10540.0
194000,3.0,1,1,0,0,4,7.0,1971,0,47.3186,-122.373,8580.0
290000,2.0,0,1,1,3,4,5.5,1943,0,47.4339,-122.512,9193.0
274700,4.0,2,1,0,0,5,7.0,1963,0,47.4142,-122.179,14480.0
900000,4.0,2,2,0,0,5,8.0,1910,0,47.6609,-122.324,8992.0
1129912,4.0,3,2,0,0,3,9.5,2001,0,47.634,-121.997,111352.0
605000,3.0,2,2,0,0,3,9.0,2008,0,47.545,-122.015,7687.0
359000,3.0,2,2,0,0,3,7.0,2004,0,47.5318,-121.85,6750.0
850000,3.0,1,1,0,0,3,7.0,1951,0,47.6272,-122.209,12700.0
505000,3.0,2,2,0,0,3,8.0,2002,0,47.6748,-122.385,5500.0
565000,3.0,2,2,0,0,3,9.0,1990,0,47.7441,-122.173,12394.0
585000,2.0,1,1,0,0,4,7.0,1955,0,47.5569,-122.273,9670.0
328000,4.0,3,2,0,3,3,7.0,1990,0,47.4092,-122.33,14260.0
749950,4.0,2,1,0,0,3,9.0,1957,1995,47.7557,-122.368,24520.0
826000,4.0,2,2,0,0,3,9.0,2006,0,47.5393,-121.998,13260.0
535000,3.0,1,1,0,0,4,7.0,1977,0,47.552,-121.89,42919.0
925000,4.0,2,2,0,0,4,9.5,1991,0,47.576,-121.976,108530.0
875000,3.0,3,2,0,0,3,9.5,2001,0,47.5533,-122.391,12500.0
902000,4.0,2,1,0,0,5,9.0,1976,0,47.5612,-122.152,14260.0
423000,3.0,1,1,0,0,3,7.0,1951,0,47.7654,-122.352,17560.0
235000,3.0,1,1,0,0,4,6.0,1968,0,47.4954,-122.164,13440.0
545000,2.0,2,1,0,2,4,8.0,1980,0,47.4025,-122.463,19917.0
343000,2.0,1,1,0,0,3,7.0,1961,0,47.7298,-122.34,10020.0
334950,3.0,2,2,0,0,3,8.0,2002,0,47.4491,-122.12,6170.0
405000,3.0,1,1,0,0,3,7.0,1956,0,47.5368,-122.267,8875.0
220000,4.0,1,1,0,0,3,7.0,1959,0,47.4325,-122.291,11130.0
173000,2.0,1,1,0,0,3,6.0,1947,0,47.4942,-122.304,11580.0
655000,3.0,1,1,0,0,3,7.0,1906,0,47.6368,-122.37,6140.0
406000,2.0,1,1,0,0,3,6.0,1924,0,47.6749,-122.323,4760.0
632000,5.5,2,1,0,0,3,7.0,1961,0,47.7021,-122.287,13440.0
357000,5.0,2,1,0,0,3,7.0,1990,0,47.533,-122.354,7080.0
361000,3.0,1,1,0,0,3,7.0,1964,0,47.6503,-121.908,19885.0
277000,2.0,1,1,0,0,3,6.0,1948,0,47.7458,-122.298,9689.0
630000,4.0,3,1,0,0,4,9.5,1980,0,47.4599,-122.0,48332.0
254000,3.0,2,2,0,0,3,8.0,2003,0,47.3755,-122.136,8297.0
472800,3.0,2,1,0,0,3,8.0,1961,0,47.5497,-122.172,12080.0
263000,3.0,1,1,0,0,3,6.0,1913,0,47.5554,-122.27,6780.0
510000,3.0,1,1,0,0,3,6.0,1913,0,47.5554,-122.27,6780.0
179950,3.0,1,1,0,0,4,7.0,1952,0,47.3335,-122.305,12045.0
525000,4.0,2,1,0,0,3,8.0,1973,0,47.569,-122.086,10467.0
479000,3.0,2,3,0,0,3,8.0,2008,0,47.6277,-122.345,3409.0
651000,3.0,2,1,0,2,5,7.0,1940,0,47.5664,-122.389,10320.0
949000,4.0,1,1,0,3,4,8.0,1958,0,47.6851,-122.209,12814.0
392400,5.0,2,1,0,0,3,7.0,1942,1970,47.7733,-122.318,32991.0
585000,4.0,1,1,0,0,4,7.0,1950,0,47.679,-122.288,8876.0
460000,4.0,2,2,0,0,3,7.0,2004,0,47.4394,-122.114,15434.0
470000,3.0,1,1,0,0,3,7.0,1951,0,47.6584,-122.391,6740.0
245000,3.0,2,2,0,0,3,7.0,2003,0,47.386,-122.036,7471.0
500000,4.0,2,2,0,0,4,8.0,1978,0,47.7484,-122.291,33151.0
455000,3.0,2,2,0,0,3,8.0,1989,0,47.7498,-122.184,12833.0
485500,4.0,2,2,0,0,3,7.0,1999,0,47.532,-121.88,8614.0
1129912,5.0,3,2,0,3,3,9.0,1921,0,47.617,-122.282,16140.0
100000,2.0,1,1,0,0,3,7.0,1978,0,47.2997,-122.269,18874.0
307000,3.0,1,1,0,0,3,7.0,1982,0,47.6927,-121.913,18925.0
475000,4.0,3,2,0,0,3,9.5,1994,0,47.3076,-122.396,21721.0
330000,4.0,2,1,0,0,3,7.0,1972,0,47.7419,-122.181,11570.0
130000,3.0,1,1,0,0,4,7.0,1960,0,47.683,-122.176,9740.0
320000,3.0,2,2,0,0,3,8.0,1998,0,47.3557,-122.278,11977.0
735000,4.0,2,2,0,0,3,9.0,2013,0,47.5529,-122.281,11820.0
365000,4.0,2,1,0,0,3,7.0,1972,0,47.7757,-122.303,12740.0
234000,3.0,1,1,0,0,4,7.0,1968,0,47.3434,-122.082,14335.0
211000,4.0,2,1,0,0,3,7.0,1970,0,47.3947,-122.174,11708.0
680000,5.5,3,2,0,2,3,8.0,1969,0,47.562,-122.279,12320.0
457000,4.0,3,2,0,0,3,8.0,2002,0,47.3544,-122.013,13445.0
349000,3.0,2,2,0,0,3,7.0,1989,0,47.7192,-122.176,10541.0
360000,3.0,2,1,0,0,3,7.0,1979,0,47.5413,-122.299,10900.0
350000,4.0,2,2,0,0,3,8.0,1998,0,47.351,-122.146,15215.0
208000,3.0,1,1,0,0,5,6.0,1960,0,47.2898,-122.221,9400.0
250275,2.0,1,1,0,0,4,6.0,1942,0,47.4413,-122.349,12814.0
435000,2.0,1,1,0,0,4,6.0,1942,0,47.4413,-122.349,12814.0
270000,3.0,1,1,0,0,3,6.0,1984,0,47.3766,-122.184,11363.0
438000,3.0,1,1,0,0,4,7.0,1961,0,47.7629,-122.268,16240.0
659000,4.0,2,2,0,0,3,8.0,1938,1984,47.7553,-122.092,27585.0
645000,4.0,2,1,0,0,4,7.0,1974,0,47.5559,-122.379,11030.0
685100,4.0,2,2,0,0,3,9.0,1999,0,47.6085,-122.017,11003.0
350000,5.5,3,1,0,2,3,7.0,1963,0,47.5102,-122.183,15169.0
375000,2.0,1,1,0,0,3,6.0,1955,0,47.7694,-122.124,85572.0
170000,3.0,1,1,0,0,2,7.0,1966,0,47.3099,-122.09,84249.0
880000,4.0,2,3,0,0,3,9.0,2005,0,47.6781,-122.369,9901.0
410500,4.0,2,2,0,0,3,8.0,2008,0,47.6492,-121.908,8960.0
780000,4.0,2,2,0,2,3,9.5,1996,0,47.5872,-121.972,20989.0
1129912,5.0,3,2,0,0,3,9.5,2001,0,47.6189,-122.288,11890.0
449000,2.0,1,1,0,0,3,8.0,2005,0,47.7073,-122.012,9872.0
546000,3.0,1,1,0,0,4,7.0,1921,0,47.6859,-122.399,9000.0
317000,3.0,2,1,0,0,5,7.0,1977,0,47.4528,-122.163,14930.0
276900,3.0,1,1,0,0,4,7.0,1958,0,47.5074,-122.175,10106.0
399000,5.0,2,1,0,0,3,8.0,1965,0,47.7338,-122.352,12270.0
495000,5.0,2,1,0,0,4,8.0,1976,0,47.5196,-122.049,15425.0
258000,3.0,1,1,0,0,4,8.0,1978,0,47.3077,-122.381,13540.0
600000,2.0,2,1,0,0,4,7.0,1912,1989,47.5629,-121.918,107186.0
265000,3.0,2,3,0,0,3,8.0,1999,0,47.6914,-122.343,3121.0
321000,5.0,2,1,0,0,4,7.0,1978,0,47.3661,-122.28,12970.0
682000,5.0,2,1,0,0,4,7.0,1910,0,47.644,-122.353,8240.0
295700,4.0,2,2,0,0,3,8.0,2000,0,47.3286,-122.208,9245.0
609000,4.0,2,2,0,0,3,9.0,1985,0,47.7227,-122.098,42281.0
995000,3.0,3,2,1,3,3,9.0,1968,1990,47.4734,-122.365,55654.0
530000,3.0,2,2,0,0,4,8.0,1986,0,47.5665,-122.023,15837.0
614000,5.0,2,2,0,0,5,8.0,1907,2004,47.5506,-122.269,11450.0
390000,3.0,2,1,0,0,3,8.0,1986,0,47.3282,-122.198,26780.0
467000,3.0,2,2,0,0,3,7.0,2004,0,47.6793,-122.033,10022.0
484000,5.5,2,1,0,0,3,8.0,1980,0,47.5116,-122.163,20101.0
340000,3.0,2,3,0,0,3,8.0,2003,0,47.6985,-122.34,3595.0
302495,3.0,2,2,0,0,3,8.0,1994,0,47.3821,-122.207,11601.0
532500,3.0,1,1,0,0,5,7.0,1927,0,47.6886,-122.361,6600.0
441500,3.0,2,2,0,0,3,8.0,1993,0,47.5093,-122.153,14432.0
470000,4.0,2,1,0,3,4,7.0,1967,0,47.4132,-122.328,13422.0
1129912,4.0,3,2,0,0,3,9.0,2004,0,47.6154,-122.21,16540.0
590000,3.0,2,1,0,0,3,9.0,1996,0,47.3917,-122.084,104552.0
320000,3.0,1,1,0,0,3,8.0,1942,0,47.7599,-122.343,16600.0
363000,2.0,2,2,0,0,3,8.0,2009,0,47.5926,-122.295,3041.0
747500,4.0,2,2,0,0,4,9.0,1977,0,47.7473,-122.257,23300.0
750000,2.0,2,2,0,0,3,8.0,2003,0,47.7106,-122.023,13217.0
831000,4.0,3,2,0,0,4,9.0,1982,2011,47.6196,-122.292,8340.0
403000,3.0,2,2,0,0,3,7.0,2004,0,47.5305,-121.854,7525.0
445000,3.0,2,2,0,0,3,7.0,2005,0,47.514,-122.189,9505.0
345000,3.0,1,1,0,0,4,7.0,1970,0,47.7502,-122.108,19880.0
1129912,3.0,3,1,0,0,3,9.5,2003,0,47.6178,-122.209,21092.0
371025,3.0,2,1,0,0,3,7.0,1977,0,47.736,-122.199,11985.0
355000,2.0,1,1,0,0,3,6.0,1916,0,47.5491,-122.386,8170.0
270000,3.0,1,1,0,0,4,7.0,1972,0,47.4579,-122.09,16590.0
425000,4.0,2,2,0,1,4,7.0,1957,0,47.4117,-122.333,20229.0
364808,3.0,1,1,0,0,3,8.0,1967,0,47.4524,-122.146,12515.0
320000,3.0,2,1,0,0,3,8.0,1981,0,47.4394,-122.14,9721.0
325000,4.0,2,2,0,0,3,9.0,2006,0,47.3831,-122.185,11723.0
350000,3.0,2,2,0,0,3,8.0,1984,0,47.4459,-122.124,15230.0
170000,3.0,1,1,0,0,3,6.0,1947,0,47.4738,-122.263,12916.0
255000,2.0,1,1,0,0,4,6.0,1984,0,47.3356,-122.502,30637.0
550000,3.0,1,1,0,0,3,7.0,1947,0,47.6973,-122.389,9760.0
835000,4.0,3,2,0,0,3,9.5,2005,0,47.3069,-122.148,33684.0
420000,3.0,1,1,0,0,4,6.0,1946,0,47.5588,-122.392,7420.0
925000,4.0,2,2,0,0,5,8.0,1958,0,47.5786,-122.236,11730.0
389250,2.0,1,1,0,0,3,7.0,1956,0,47.5344,-122.381,7060.0
748000,3.0,2,1,0,0,3,8.0,2004,0,47.6984,-122.201,15383.0
284000,3.0,1,1,0,0,3,7.0,1988,0,47.3594,-122.076,12660.0
588000,4.0,2,1,0,0,3,7.0,1950,0,47.6858,-122.286,8360.0
372500,3.0,1,1,0,0,4,7.0,1963,0,47.7338,-122.332,12008.0
285000,4.0,3,2,0,0,4,7.0,1988,0,47.3768,-122.117,10994.0
360000,3.0,1,1,0,0,3,7.0,1954,0,47.7683,-122.359,12607.0
275000,3.0,1,1,0,0,4,7.0,1930,0,47.5617,-121.859,20599.0
428000,2.0,2,1,0,0,3,8.0,2003,0,47.7106,-122.03,6925.0
847000,5.5,2,2,0,0,3,8.0,1969,0,47.7209,-122.372,23884.0
316000,3.0,1,1,0,0,4,6.0,1977,0,47.7422,-121.981,9858.0
375000,3.0,2,2,0,0,3,8.0,2000,0,47.3487,-122.304,11305.0
533000,3.0,1,1,0,0,3,7.0,1967,0,47.6899,-122.321,7420.0
556000,5.0,2,2,0,0,3,9.5,1991,0,47.2996,-122.342,24485.0
225000,4.0,2,1,0,0,3,7.0,1966,0,47.361,-122.116,18560.0
537250,4.0,2,1,0,0,4,8.0,1978,0,47.7752,-122.285,14710.0
255000,3.0,1,1,0,0,4,7.0,1967,0,47.4551,-122.154,16010.0
530000,4.0,2,2,0,0,3,7.0,2006,0,47.479,-122.129,10736.0
1129912,5.5,3,2,1,4,4,9.5,1991,0,47.5631,-122.21,34199.0
595000,3.0,2,2,0,0,3,9.0,1996,0,47.6596,-121.96,35538.0
548000,4.0,2,1,0,0,4,7.0,1958,0,47.6115,-122.124,13080.0
234975,3.0,1,1,0,0,3,7.0,1980,0,47.3187,-122.182,11373.0
600000,3.0,1,2,0,0,3,9.0,2005,0,47.6498,-122.321,4565.0
432000,4.0,1,1,0,0,4,7.0,1967,0,47.743,-122.097,16028.0
455000,3.0,1,2,0,0,3,7.0,1986,0,47.7085,-122.217,9417.0
279950,3.0,1,1,0,0,3,7.0,1965,0,47.7571,-122.328,14254.0
267500,3.0,1,1,0,0,4,7.0,1963,0,47.3737,-122.216,12272.0
620000,4.0,2,2,0,0,3,8.0,2000,0,47.4306,-122.049,223988.0
110000,2.0,1,1,0,0,2,6.0,1943,0,47.4784,-122.335,9250.0
625000,3.0,3,2,0,0,4,8.0,2009,0,47.607,-122.305,5466.0
389000,2.0,1,1,0,0,3,7.0,1952,0,47.6999,-122.305,8820.0
1129912,4.0,2,2,0,0,3,9.0,1905,0,47.6227,-122.31,7600.0
788500,4.0,2,2,0,0,4,8.0,1977,0,47.4569,-122.02,138749.0
567000,5.0,2,1,0,0,3,8.0,1974,0,47.6737,-122.169,11136.0
515000,2.0,2,1,0,2,3,8.0,1987,0,47.3361,-122.353,20380.0
605000,4.0,2,1,0,0,5,8.0,1968,0,47.7761,-122.285,16730.0
430000,4.0,3,2,0,0,3,7.0,1936,1994,47.4744,-122.213,9704.0
805000,2.0,1,1,0,1,3,7.0,1920,0,47.6712,-122.409,9100.0
567500,3.0,2,2,0,0,3,8.0,1999,0,47.6036,-122.014,8716.0
647500,3.0,1,1,0,0,5,7.0,1916,0,47.5873,-122.29,6450.0
495000,2.0,1,2,0,0,4,7.0,1903,0,47.6106,-122.31,6230.0
825000,4.0,2,2,0,0,3,9.0,2006,0,47.541,-121.998,11740.0
435000,4.0,2,2,0,0,4,8.0,1987,0,47.4627,-122.152,12966.0
445950,3.0,1,1,0,0,5,7.0,1968,0,47.7321,-122.195,10400.0
960000,5.0,2,2,0,0,3,9.5,1993,0,47.5531,-122.119,16337.0
780000,4.0,3,1,0,0,5,8.0,1929,0,47.6853,-122.331,8480.0
274500,3.0,2,1,0,0,4,8.0,1969,0,47.3191,-122.383,12440.0
729953,5.0,3,1,0,0,4,8.0,1909,0,47.7053,-122.34,11627.0
464950,3.0,1,2,0,0,3,8.0,2008,0,47.6384,-122.342,3290.0
620000,4.0,1,1,0,2,3,8.0,1959,0,47.5904,-122.177,23500.0
735000,4.0,3,2,0,0,3,9.0,2005,0,47.5968,-121.978,11800.0
450000,4.0,2,1,0,0,3,8.0,1959,0,47.7356,-122.335,13645.0
450000,4.0,1,1,0,0,3,7.0,1916,1986,47.5529,-122.268,8676.0
842500,4.0,2,2,0,0,4,9.0,1902,0,47.6106,-122.31,9618.0
360000,3.0,2,1,0,0,3,7.0,1979,0,47.4674,-122.107,83654.0
585000,3.0,2,2,0,0,3,8.0,1998,0,47.4815,-122.47,105085.0
461000,3.0,2,1,0,0,4,7.0,1977,0,47.7011,-122.171,11623.0
345000,2.0,1,1,0,0,3,7.0,1949,0,47.5315,-122.38,7194.0
1075000,3.0,2,1,0,0,3,9.5,1970,0,47.6948,-122.286,16662.0
643000,4.0,2,2,0,0,3,8.0,1988,0,47.574,-122.013,12931.0
690000,4.0,2,2,0,0,3,9.0,1990,0,47.6253,-122.027,13947.0
282000,4.0,1,1,0,0,3,7.0,1949,0,47.7529,-122.306,13511.0
549000,3.0,1,1,0,0,4,8.0,1951,0,47.6925,-122.388,10130.0
815000,3.0,2,2,0,1,4,9.0,1926,0,47.648,-122.395,10620.0
1129912,5.0,3,2,1,4,5,8.0,1952,0,47.6393,-122.097,31193.0
700000,3.0,2,2,0,0,4,8.0,1984,0,47.6386,-122.11,16084.0
933399,3.0,2,2,0,0,3,9.0,1992,0,47.6468,-122.116,18240.0
290000,3.0,1,1,0,0,3,7.0,1967,0,47.4627,-122.213,14130.0
372000,4.0,1,1,0,0,5,7.0,1979,0,47.4487,-121.772,13220.0
450000,2.0,1,1,0,0,4,7.0,1920,0,47.6795,-122.353,5390.0
303700,3.0,2,2,0,0,3,8.0,2010,0,47.3668,-122.178,9662.0
672000,4.0,2,2,0,0,4,9.0,1989,0,47.5744,-121.993,14929.0
334000,4.0,1,1,0,0,3,6.0,1970,0,47.7197,-122.173,11660.0
260000,2.0,1,1,0,0,3,6.0,1944,0,47.4979,-122.241,7890.0
749950,3.0,1,1,0,0,4,8.0,1941,0,47.6491,-122.367,9300.0
330000,4.0,2,2,0,0,4,8.0,1984,0,47.2624,-122.015,126798.0
830000,5.0,3,2,0,0,3,8.0,1960,1992,47.654,-122.342,8648.0
1129912,3.0,2,1,0,3,3,8.0,2006,0,47.4389,-122.351,19371.0
320000,3.0,1,1,0,0,4,6.0,1948,0,47.7552,-122.327,10672.0
260000,2.0,1,1,0,0,5,7.0,1920,0,47.407,-122.045,18350.0
225000,3.0,2,1,0,0,5,6.0,1945,0,47.4851,-122.338,14875.0
279200,1.5,1,1,0,0,3,5.5,1939,0,47.6976,-122.359,7630.0
520000,4.0,3,2,0,0,3,8.0,1942,2014,47.726,-122.296,15360.0
505000,3.0,2,2,0,0,4,8.0,1987,0,47.5674,-122.017,11780.0
234000,3.0,1,1,0,0,4,7.0,1975,0,47.375,-122.14,11346.0
503000,4.0,2,2,0,0,3,9.0,2005,0,47.7728,-122.271,9984.0
606000,4.0,2,1,0,0,4,8.0,1979,0,47.6925,-122.184,13638.0
433500,3.0,1,1,0,0,4,7.0,1937,0,47.6839,-122.281,8460.0
250000,3.0,1,1,0,0,3,8.0,1951,0,47.524,-122.2,15862.0
719000,3.0,2,2,0,0,4,9.0,1984,0,47.5477,-122.141,13547.0
381000,3.0,2,1,0,0,4,8.0,1959,0,47.415,-122.337,17940.0
267000,3.0,2,2,0,0,3,8.0,2007,0,47.288,-122.283,9390.0
275000,1.5,0,1,0,0,5,7.0,1962,0,47.2653,-121.91,16489.0
651000,4.0,2,2,0,0,3,8.0,1993,0,47.6334,-122.021,12620.0
439000,2.0,1,1,0,0,3,7.0,1949,0,47.6767,-122.286,7771.0
325000,2.0,1,1,0,0,4,7.0,1955,0,47.5141,-122.377,7330.0
490000,2.0,1,1,0,0,3,7.0,1938,1994,47.6924,-122.322,8140.0
519900,4.0,2,2,0,0,3,9.0,1999,0,47.7361,-122.234,10978.0
545000,4.0,2,2,0,0,3,9.0,1984,0,47.4054,-122.03,41860.0
1062500,4.0,3,2,0,0,3,9.5,2003,0,47.5852,-121.966,28011.0
542000,4.0,1,1,0,0,4,7.0,1955,0,47.5765,-122.147,12050.0
465000,4.0,1,2,0,0,4,7.0,1961,0,47.7358,-122.076,25270.0
408000,2.0,2,1,0,0,3,8.0,2006,0,47.72,-122.024,6300.0
292000,4.0,2,2,0,0,3,8.0,2000,0,47.3631,-122.192,10070.0
253000,3.0,1,1,0,0,3,7.0,1994,0,47.3277,-122.001,12622.0
280000,2.0,1,1,0,0,5,6.0,1942,0,47.5232,-122.354,6482.0
658588,3.0,2,2,0,0,3,9.5,1986,0,47.4871,-122.065,46466.0
635000,4.0,2,1,0,0,4,8.0,1969,0,47.5897,-122.156,12750.0
439000,4.0,2,2,0,0,3,8.0,1978,0,47.7746,-122.197,12780.0
300000,3.0,2,2,0,0,3,8.0,1999,0,47.4908,-122.154,6375.0
345000,3.0,1,1,0,0,4,8.0,1960,0,47.4032,-122.314,16216.0
283500,4.0,2,2,0,0,3,8.0,1978,0,47.4391,-122.193,12250.0
425000,2.0,1,1,0,0,3,7.0,1911,0,47.6872,-122.339,9140.0
685000,3.0,1,1,0,1,3,8.0,1974,0,47.6621,-122.189,13375.0
750000,3.0,2,2,0,0,3,8.0,1983,0,47.5471,-122.149,17707.0
245000,4.0,1,1,0,0,3,6.0,1960,0,47.4949,-122.255,10560.0
585444,5.5,3,1,0,2,3,7.0,1962,0,47.5816,-122.296,12404.0
706000,4.0,2,2,0,0,3,9.0,2009,0,47.6962,-122.179,13051.0
445000,4.0,2,1,0,0,3,7.0,1944,2009,47.5067,-122.361,14359.0
241000,3.0,2,1,0,0,3,7.0,1990,0,47.2904,-122.353,9300.0
1129912,2.0,2,2,1,4,3,8.0,1957,2004,47.7345,-122.285,10695.0
530000,3.0,1,1,0,0,4,7.0,1927,0,47.5677,-122.376,8750.0
350000,3.0,1,1,0,0,3,7.0,1948,0,47.7352,-122.33,15059.0
1129912,4.0,3,2,1,4,3,9.5,1999,0,47.5115,-122.246,23566.0
389000,3.0,1,1,0,0,3,7.0,1968,0,47.7677,-122.163,12190.0
799000,4.0,2,2,0,0,4,7.0,1945,0,47.6788,-122.27,11600.0
1129912,4.0,2,1,0,3,4,9.0,1951,0,47.6408,-122.41,17090.0
340895,2.0,1,1,0,0,5,7.0,1947,0,47.734,-122.301,10452.0
780000,4.0,2,2,0,2,3,9.0,1996,0,47.6227,-122.029,15741.0
350000,2.0,1,1,0,0,3,7.0,1993,0,47.2755,-122.271,76240.0
470000,3.0,2,2,0,0,3,7.0,1999,0,47.5328,-121.879,10114.0
914600,4.0,3,2,0,0,3,9.5,1985,0,47.7336,-122.134,87197.0
354000,4.0,2,2,0,0,3,8.0,2005,0,47.3663,-122.129,10562.0
470000,5.0,2,1,0,0,4,6.0,1920,0,47.6831,-122.186,9800.0
715000,3.0,2,1,0,0,5,7.0,1927,0,47.6558,-122.331,8920.0
265000,2.0,1,1,0,0,4,6.0,1950,0,47.5466,-122.304,5520.0
1129912,4.0,3,2,0,2,5,9.5,1936,0,47.6696,-122.261,27420.0
640000,3.0,1,1,0,0,3,7.0,1950,0,47.6857,-122.341,8004.0
290000,4.0,1,2,0,0,4,7.0,1929,0,47.5131,-122.313,22880.0
480000,5.0,3,1,0,0,3,8.0,1976,0,47.7597,-122.079,42360.0
535000,3.0,2,1,0,1,5,7.0,1954,0,47.5959,-122.293,9680.0
907000,3.0,1,1,0,0,5,8.0,1965,0,47.6537,-122.195,16560.0
459000,3.0,1,1,0,0,4,7.0,1974,0,47.7148,-122.213,10570.0
1129912,3.0,2,1,0,3,3,9.0,1950,2007,47.6191,-122.099,28599.0
264950,3.0,1,1,0,0,3,7.0,1967,0,47.3632,-122.188,14539.0
352950,3.0,1,1,0,0,1,6.0,1900,0,47.6598,-122.348,6520.0
491500,3.0,2,1,0,0,4,8.0,1974,0,47.5413,-122.174,17560.0
1129912,4.0,3,2,0,0,3,9.5,1989,0,47.6463,-122.151,44574.0
369500,3.0,1,1,0,0,4,7.0,1952,0,47.7362,-122.319,11594.0
566000,3.0,2,2,0,0,3,9.0,2004,0,47.686,-122.095,10474.0
290000,3.0,2,1,0,0,4,7.0,1968,0,47.4621,-122.187,10308.0
1129912,5.0,3,2,0,4,3,9.5,2009,0,47.6232,-122.22,33235.0
180000,3.0,1,1,0,0,3,6.0,1969,2014,47.369,-122.077,7070.0
215000,2.0,1,1,0,0,4,6.0,1944,0,47.771,-122.353,8020.0
302000,2.0,1,1,0,0,4,6.0,1944,0,47.771,-122.353,8020.0
352500,3.0,1,1,0,0,3,7.0,1986,0,47.3855,-122.322,11601.0
235867,4.0,2,1,0,0,4,5.5,1942,0,47.496,-122.19,8586.0
500000,3.0,2,2,0,0,3,8.0,1978,0,47.624,-122.05,15466.0
382000,3.0,2,2,0,0,3,7.0,1995,0,47.7462,-121.98,8100.0
515000,5.0,2,1,0,0,3,7.0,1930,0,47.6903,-122.38,5782.0
250000,1.5,1,1,0,0,3,6.0,1919,0,47.5723,-122.304,3920.0
672500,3.0,2,1,0,0,4,7.0,1939,0,47.6876,-122.384,10100.0
755000,3.0,2,2,0,0,3,9.0,1989,0,47.6897,-122.098,19071.0
707500,3.0,1,2,0,2,3,7.0,1910,0,47.627,-122.353,5555.0
459000,4.0,2,1,0,0,4,6.0,1924,0,47.6882,-122.365,6960.0
140000,3.0,1,1,0,0,3,7.0,1959,0,47.3748,-122.294,12800.0
495000,2.0,1,1,0,0,3,7.0,1905,0,47.6667,-122.333,6224.0
757000,3.0,3,2,0,0,3,9.0,2007,0,47.5534,-122.002,11663.0
765000,3.0,3,2,0,0,3,9.0,2007,0,47.5534,-122.002,11663.0
359000,4.0,1,1,0,0,4,7.0,1955,0,47.7055,-122.3,9832.0
440000,3.0,1,1,0,0,3,6.0,1900,0,47.5473,-122.396,9600.0
400000,4.0,1,1,0,0,3,7.0,1965,0,47.7224,-122.332,9980.0
652000,3.0,2,1,0,0,4,7.0,1941,0,47.6785,-122.393,7480.0
260000,3.0,1,1,0,0,3,7.0,1980,0,47.4574,-122.358,7950.0
1129912,5.0,3,1,0,2,3,9.0,1964,1990,47.5421,-122.229,17476.0
519500,4.0,2,1,0,0,3,6.0,1964,0,47.5326,-122.032,20939.0
650000,3.0,1,1,0,0,4,7.0,1928,0,47.6861,-122.354,9412.0
280000,4.0,2,2,0,0,3,8.0,1978,0,47.3251,-122.329,12275.0
515000,4.0,1,1,0,0,4,8.0,1965,0,47.6219,-122.138,11440.0
400000,3.0,2,2,0,0,3,7.0,1986,0,47.7159,-122.203,5692.0
652100,3.0,2,2,0,0,3,9.0,2003,0,47.6297,-122.021,9777.0
235000,5.5,3,2,0,0,3,7.0,1980,0,47.3054,-122.305,12316.0
701000,4.0,1,2,0,0,3,8.0,1907,0,47.5575,-122.279,13760.0
640000,4.0,2,2,0,0,3,9.0,1997,0,47.6993,-122.115,14276.0
455800,3.0,2,2,0,0,3,7.0,2002,0,47.6866,-122.043,7964.0
504750,3.0,2,2,0,0,3,8.0,1993,0,47.6442,-121.898,26917.0
483000,3.0,3,2,0,0,3,9.0,1992,0,47.6104,-122.06,20420.0
530000,3.0,0,1,1,2,5,6.0,1950,0,47.4781,-122.49,22252.0
250000,2.0,1,1,0,0,3,6.0,1956,0,47.4814,-122.341,10846.0
229950,5.0,2,1,0,0,3,7.0,1994,0,47.3155,-122.347,9885.0
884744,4.0,3,2,0,0,3,9.0,2001,0,47.6067,-122.022,17364.0
514000,3.0,1,1,0,0,3,7.0,1977,0,47.6681,-122.143,13184.0
532000,3.0,2,1,0,0,4,8.0,1977,0,47.4672,-122.006,38835.0
423000,4.0,2,2,0,0,3,8.0,2004,0,47.4981,-122.162,10859.0
420000,2.0,1,1,0,2,5,6.0,1922,0,47.5649,-122.38,5665.0
521000,3.0,1,1,0,0,3,8.0,1988,0,47.737,-122.201,21710.0
577000,4.0,2,2,0,0,3,8.0,1979,0,47.6988,-122.169,12210.0
425000,3.0,1,1,0,0,3,7.0,1956,0,47.603,-122.132,9980.0
495000,4.0,2,2,0,0,3,8.0,2004,0,47.7719,-122.235,9782.0
340000,3.0,2,2,0,0,3,9.0,1987,0,47.3026,-122.351,13957.0
499950,3.0,3,2,0,0,3,8.0,2014,0,47.596,-122.298,5631.0
1129912,4.0,3,2,0,2,3,9.0,2014,0,47.5917,-122.386,11690.0
720000,4.0,2,1,0,2,5,8.0,1977,0,47.5259,-122.204,14374.0
249000,3.0,1,1,0,0,3,7.0,1970,0,47.4216,-122.174,11647.0
206135,3.0,1,1,0,0,4,7.0,1978,0,47.3527,-122.178,13750.0
300000,5.0,2,2,0,0,4,7.0,1968,0,47.444,-122.19,13276.0
612000,5.5,3,1,0,3,3,8.0,1949,0,47.506,-122.241,21720.0
